case,schedule,phase,branch,lane,row_k3,stage,len,policy,min_value,max_value,max_abs,ceil_abs_over_q,exceeds_centered_q,exceeds_int16,range_class,next_addsub_i16_safe,next_fqmul_montgomery_safe
random_0,current_ref,ntt32_stage_input,1,0,2,3,8,before_butterfly,-1569,1688,1688,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,0,2,3,8,montgomery_output,-1598,1688,1688,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,0,2,3,8,before_optional_reduce,-2984,3146,3146,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,0,2,3,8,reduced,-1205,1672,1672,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,0,2,4,16,before_butterfly,-1205,1672,1672,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,0,2,4,16,montgomery_output,-1476,1455,1476,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,0,2,4,16,before_optional_reduce,-2479,2604,2604,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,0,2,4,16,reduced,-1725,1716,1725,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,0,2,5,32,before_butterfly,-1725,1716,1725,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,0,2,5,32,montgomery_output,-1553,1693,1693,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,0,2,5,32,before_optional_reduce,-3122,3212,3212,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,0,2,5,32,reduced,-1695,1589,1695,1,0,0,centered,1,1
random_0,current_ref,after_twist,1,1,-1,-1,0,fqmul,-1669,1653,1669,1,0,0,centered,1,1
random_0,current_ref,gt_input_mat,1,1,-1,-1,0,after_twist_gather,-1669,1653,1669,1,0,0,centered,1,1
random_0,current_ref,dft3_d_raw,1,1,-1,-1,0,before_d_reduce,-2937,3218,3218,1,1,0,lt_1q,1,1
random_0,current_ref,dft3_t,1,1,-1,-1,0,fqmul_omega3,-1710,1495,1710,1,0,0,centered,1,1
random_0,current_ref,dft3_y_raw,1,1,-1,-1,0,before_optional_reduce,-4013,4400,4400,2,1,0,lt_2q,1,1
random_0,current_ref,dft3_y_stored,1,1,-1,-1,0,reduced,-1722,1674,1722,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,1,0,0,1,reduced,-1690,1657,1690,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,0,1,2,before_butterfly,-1690,1657,1690,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,0,1,2,montgomery_output,-1690,1227,1690,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,0,1,2,before_optional_reduce,-2621,2868,2868,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,0,1,2,reduced,-1713,1640,1713,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,0,2,4,before_butterfly,-1713,1640,1713,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,0,2,4,montgomery_output,-1721,1652,1721,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,0,2,4,before_optional_reduce,-3174,2812,3174,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,0,2,4,reduced,-1727,1716,1727,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,0,3,8,before_butterfly,-1727,1716,1727,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,0,3,8,montgomery_output,-1521,1648,1648,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,0,3,8,before_optional_reduce,-3198,3041,3198,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,0,3,8,reduced,-1720,1696,1720,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,0,4,16,before_butterfly,-1720,1696,1720,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,0,4,16,montgomery_output,-1029,1639,1639,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,0,4,16,before_optional_reduce,-3359,3182,3359,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,0,4,16,reduced,-1685,1398,1685,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,0,5,32,before_butterfly,-1685,1398,1685,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,0,5,32,montgomery_output,-1532,1347,1532,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,0,5,32,before_optional_reduce,-2176,2455,2455,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,0,5,32,reduced,-1638,1568,1638,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,1,1,0,1,reduced,-1718,1674,1718,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,1,1,2,before_butterfly,-1718,1674,1718,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,1,1,2,montgomery_output,-1315,1674,1674,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,1,1,2,before_optional_reduce,-2854,2997,2997,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,1,1,2,reduced,-1529,1660,1660,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,1,2,4,before_butterfly,-1529,1660,1660,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,1,2,4,montgomery_output,-1627,1373,1627,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,1,2,4,before_optional_reduce,-2030,3033,3033,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,1,2,4,reduced,-1425,1717,1717,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,1,3,8,before_butterfly,-1425,1717,1717,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,1,3,8,montgomery_output,-1105,1710,1710,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,1,3,8,before_optional_reduce,-2942,2021,2942,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,1,3,8,reduced,-1597,1574,1597,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,1,4,16,before_butterfly,-1597,1574,1597,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,1,4,16,montgomery_output,-1731,665,1731,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_raw,1,1,1,4,16,before_optional_reduce,-1934,2771,2771,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,1,4,16,reduced,-1526,1712,1712,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,1,5,32,before_butterfly,-1526,1712,1712,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,1,5,32,montgomery_output,-1718,1523,1718,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,1,5,32,before_optional_reduce,-2865,3054,3054,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,1,5,32,reduced,-1451,1426,1451,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,1,2,0,1,reduced,-1722,1438,1722,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,2,1,2,before_butterfly,-1722,1438,1722,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,2,1,2,montgomery_output,-1665,1438,1665,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,2,1,2,before_optional_reduce,-2790,2283,2790,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,2,1,2,reduced,-1447,1664,1664,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,2,2,4,before_butterfly,-1447,1664,1664,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,2,2,4,montgomery_output,-1531,1675,1675,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,2,2,4,before_optional_reduce,-1546,3137,3137,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,2,2,4,reduced,-1546,1664,1664,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,2,3,8,before_butterfly,-1546,1664,1664,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,2,3,8,montgomery_output,-1595,1664,1664,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,2,3,8,before_optional_reduce,-2161,2735,2735,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,2,3,8,reduced,-1687,1545,1687,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,2,4,16,before_butterfly,-1687,1545,1687,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,2,4,16,montgomery_output,-1522,1664,1664,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,2,4,16,before_optional_reduce,-3045,2656,3045,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,2,4,16,reduced,-1182,1523,1523,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,1,2,5,32,before_butterfly,-1182,1523,1523,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,1,2,5,32,montgomery_output,-1643,1602,1643,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,1,2,5,32,before_optional_reduce,-2092,2796,2796,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,1,2,5,32,reduced,-1723,1507,1723,1,0,0,centered,1,1
random_0,current_ref,after_twist,1,2,-1,-1,0,fqmul,-1705,1700,1705,1,0,0,centered,1,1
random_0,current_ref,gt_input_mat,1,2,-1,-1,0,after_twist_gather,-1705,1700,1705,1,0,0,centered,1,1
random_0,current_ref,dft3_d_raw,1,2,-1,-1,0,before_d_reduce,-2857,2523,2857,1,1,0,lt_1q,1,1
random_0,current_ref,dft3_t,1,2,-1,-1,0,fqmul_omega3,-1712,1658,1712,1,0,0,centered,1,1
random_0,current_ref,dft3_y_raw,1,2,-1,-1,0,before_optional_reduce,-3867,4012,4012,2,1,0,lt_2q,1,1
random_0,current_ref,dft3_y_stored,1,2,-1,-1,0,reduced,-1663,1728,1728,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,2,0,0,1,reduced,-1641,1728,1728,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,0,1,2,before_butterfly,-1641,1728,1728,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,0,1,2,montgomery_output,-1641,1717,1717,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,0,1,2,before_optional_reduce,-2784,3174,3174,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,0,1,2,reduced,-1726,1312,1726,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,0,2,4,before_butterfly,-1726,1312,1726,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,0,2,4,montgomery_output,-1701,1731,1731,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_raw,1,2,0,2,4,before_optional_reduce,-2367,2374,2374,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,0,2,4,reduced,-1621,1667,1667,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,0,3,8,before_butterfly,-1621,1667,1667,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,0,3,8,montgomery_output,-1686,1624,1686,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,0,3,8,before_optional_reduce,-2932,3353,3353,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,0,3,8,reduced,-1717,1618,1717,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,0,4,16,before_butterfly,-1717,1618,1717,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,0,4,16,montgomery_output,-1565,1496,1565,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,0,4,16,before_optional_reduce,-2209,2259,2259,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,0,4,16,reduced,-1706,1661,1706,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,0,5,32,before_butterfly,-1706,1661,1706,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,0,5,32,montgomery_output,-1582,1461,1582,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,0,5,32,before_optional_reduce,-2686,2830,2830,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,0,5,32,reduced,-1713,1692,1713,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,2,1,0,1,reduced,-1496,1698,1698,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,1,1,2,before_butterfly,-1496,1698,1698,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,1,1,2,montgomery_output,-1465,1542,1542,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,1,1,2,before_optional_reduce,-2913,2777,2913,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,1,1,2,reduced,-1460,1714,1714,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,1,2,4,before_butterfly,-1460,1714,1714,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,1,2,4,montgomery_output,-1692,1624,1692,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,1,2,4,before_optional_reduce,-2822,2517,2822,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,1,2,4,reduced,-1594,1549,1594,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,1,3,8,before_butterfly,-1594,1549,1594,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,1,3,8,montgomery_output,-1497,1342,1497,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,1,3,8,before_optional_reduce,-2912,2764,2912,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,1,3,8,reduced,-1714,1632,1714,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,1,4,16,before_butterfly,-1714,1632,1714,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,1,4,16,montgomery_output,-1561,1126,1561,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,1,4,16,before_optional_reduce,-3158,2204,3158,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,1,4,16,reduced,-1702,1643,1702,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,1,5,32,before_butterfly,-1702,1643,1702,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,1,5,32,montgomery_output,-1468,1643,1643,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,1,5,32,before_optional_reduce,-2969,3037,3037,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,1,5,32,reduced,-1691,1582,1691,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,2,2,0,1,reduced,-1663,1713,1713,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,2,1,2,before_butterfly,-1663,1713,1713,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,2,1,2,montgomery_output,-1633,1713,1713,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,2,1,2,before_optional_reduce,-3154,2862,3154,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,2,1,2,reduced,-1718,1728,1728,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,2,2,4,before_butterfly,-1718,1728,1728,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,2,2,4,montgomery_output,-1712,1621,1712,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,2,2,4,before_optional_reduce,-3430,2788,3430,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,2,2,4,reduced,-1519,1573,1573,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,2,3,8,before_butterfly,-1519,1573,1573,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,2,3,8,montgomery_output,-1519,1029,1519,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,2,3,8,before_optional_reduce,-1805,2830,2830,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,2,3,8,reduced,-1633,1652,1652,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,2,4,16,before_butterfly,-1633,1652,1652,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,2,4,16,montgomery_output,-1720,1727,1727,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,2,4,16,before_optional_reduce,-2889,3255,3255,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,2,4,16,reduced,-1408,1665,1665,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,2,2,5,32,before_butterfly,-1408,1665,1665,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,2,2,5,32,montgomery_output,-1711,1658,1711,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,2,2,5,32,before_optional_reduce,-2195,2536,2536,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,2,2,5,32,reduced,-1643,1566,1643,1,0,0,centered,1,1
random_0,current_ref,after_twist,1,3,-1,-1,0,fqmul,-1679,1686,1686,1,0,0,centered,1,1
random_0,current_ref,gt_input_mat,1,3,-1,-1,0,after_twist_gather,-1679,1686,1686,1,0,0,centered,1,1
random_0,current_ref,dft3_d_raw,1,3,-1,-1,0,before_d_reduce,-2502,2597,2597,1,1,0,lt_1q,1,1
random_0,current_ref,dft3_t,1,3,-1,-1,0,fqmul_omega3,-1395,1722,1722,1,0,0,centered,1,1
random_0,current_ref,dft3_y_raw,1,3,-1,-1,0,before_optional_reduce,-4102,3397,4102,2,1,0,lt_2q,1,1
random_0,current_ref,dft3_y_stored,1,3,-1,-1,0,reduced,-1597,1719,1719,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,3,0,0,1,reduced,-1597,1719,1719,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,0,1,2,before_butterfly,-1597,1719,1719,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,0,1,2,montgomery_output,-1430,1495,1495,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,0,1,2,before_optional_reduce,-2834,3214,3214,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,0,1,2,reduced,-1607,1546,1607,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,0,2,4,before_butterfly,-1607,1546,1607,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,0,2,4,montgomery_output,-1607,1593,1607,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,0,2,4,before_optional_reduce,-2903,2981,2981,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,0,2,4,reduced,-1685,1538,1685,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,0,3,8,before_butterfly,-1685,1538,1685,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,0,3,8,montgomery_output,-804,1724,1724,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,0,3,8,before_optional_reduce,-3304,2943,3304,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,0,3,8,reduced,-1631,1607,1631,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,0,4,16,before_butterfly,-1631,1607,1631,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,0,4,16,montgomery_output,-1568,1726,1726,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,0,4,16,before_optional_reduce,-3203,2501,3203,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,0,4,16,reduced,-1625,1661,1661,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,0,5,32,before_butterfly,-1625,1661,1661,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,0,5,32,montgomery_output,-1625,1671,1671,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,0,5,32,before_optional_reduce,-1367,2725,2725,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,0,5,32,reduced,-1668,1700,1700,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,3,1,0,1,reduced,-1486,1652,1652,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,1,1,2,before_butterfly,-1486,1652,1652,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,1,1,2,montgomery_output,-1480,1547,1547,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,1,1,2,before_optional_reduce,-2350,2781,2781,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,1,1,2,reduced,-1528,1393,1528,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,1,2,4,before_butterfly,-1528,1393,1528,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,1,2,4,montgomery_output,-1719,1409,1719,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,1,2,4,before_optional_reduce,-2912,2558,2912,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,1,2,4,reduced,-1393,1674,1674,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,1,3,8,before_butterfly,-1393,1674,1674,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,1,3,8,montgomery_output,-1084,1549,1549,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,1,3,8,before_optional_reduce,-2942,2463,2942,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,1,3,8,reduced,-1723,1610,1723,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,1,4,16,before_butterfly,-1723,1610,1723,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,1,4,16,montgomery_output,-1452,1255,1452,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,1,4,16,before_optional_reduce,-3090,2722,3090,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,1,4,16,reduced,-1424,1460,1460,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,1,5,32,before_butterfly,-1424,1460,1460,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,1,5,32,montgomery_output,-1506,1657,1657,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,1,5,32,before_optional_reduce,-2930,2631,2930,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,1,5,32,reduced,-1473,1630,1630,1,0,0,centered,1,1
random_0,current_ref,ntt32_bitreverse_input,1,3,2,0,1,reduced,-1500,1660,1660,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,2,1,2,before_butterfly,-1500,1660,1660,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,2,1,2,montgomery_output,-1500,1637,1637,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,2,1,2,before_optional_reduce,-2594,3094,3094,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,2,1,2,reduced,-1632,1710,1710,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,2,2,4,before_butterfly,-1632,1710,1710,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,2,2,4,montgomery_output,-1632,1704,1704,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,2,2,4,before_optional_reduce,-2896,2425,2896,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,2,2,4,reduced,-1677,1689,1689,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,2,3,8,before_butterfly,-1677,1689,1689,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,2,3,8,montgomery_output,-1449,1583,1583,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,2,3,8,before_optional_reduce,-3260,2582,3260,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,2,3,8,reduced,-1544,1554,1554,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,2,4,16,before_butterfly,-1544,1554,1554,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,2,4,16,montgomery_output,-1567,1468,1567,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,2,4,16,before_optional_reduce,-3014,2790,3014,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,2,4,16,reduced,-1693,1580,1693,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_input,1,3,2,5,32,before_butterfly,-1693,1580,1693,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_fqmul,1,3,2,5,32,montgomery_output,-1452,1464,1464,1,0,0,centered,1,1
random_0,current_ref,ntt32_stage_raw,1,3,2,5,32,before_optional_reduce,-2386,2749,2749,1,1,0,lt_1q,1,1
random_0,current_ref,ntt32_stage_stored,1,3,2,5,32,reduced,-1632,1701,1701,1,0,0,centered,1,1
random_0,defer_dft_to_ntt_input,top_split_raw,0,-1,-1,-1,0,no_reduce,-3238,3274,3274,1,1,0,lt_1q,1,1
random_0,defer_dft_to_ntt_input,after_twist,0,0,-1,-1,0,fqmul,-1695,1720,1720,1,0,0,centered,1,1
random_0,defer_dft_to_ntt_input,gt_input_mat,0,0,-1,-1,0,after_twist_gather,-1695,1720,1720,1,0,0,centered,1,1
random_0,defer_dft_to_ntt_input,dft3_d_raw,0,0,-1,-1,0,before_d_reduce,-2913,3146,3146,1,1,0,lt_1q,1,1
random_0,defer_dft_to_ntt_input,dft3_t,0,0,-1,-1,0,fqmul_omega3,-1703,1719,1719,1,0,0,centered,1,1
random_0,defer_dft_to_ntt_input,dft3_y_raw,0,0,-1,-1,0,before_optional_reduce,-4591,4202,4591,2,1,0,lt_2q,1,1
